Date_NZST,Agent,NetNo,Wd,Wsmps,WdSD,WsSD_m,GWd,GWsmps,Tmax,Tmin,Tav,TGmin,RHav,Td,Rhs,RadGWm2,SunM,Rain,SoilM,PresMSL,ET05,ET10,ET20,ET30,ET50,ET100
6/26/2018 7:00,4506,G23464,282,11,,,216,22.1,7.7,5.2,,,65,5.2,74,,,0,,1003.9,,,,,,
6/26/2018 8:00,4424,G14722,218,7.1,,,225,17,8.2,7.5,,,55,7.9,50,,,0.2,,1004,,,,,,
6/26/2018 8:00,4506,G23464,282,9.3,,,280,13.9,5.8,5.3,,,71,5.6,69,,,0,,1004.9,,,,,,
6/26/2018 9:00,4424,G14722,221,5.3,,,214,10.3,8.4,7.9,,,47,8.3,47,,,0,,1004.8,,,,,,
6/26/2018 9:00,4506,G23464,248,7.1,,,285,11.8,6.4,5.5,,,66,6.4,64,,,0,,1006.2,,,,,,
6/26/2018 10:00,4424,G14722,215,5.1,,,211,12.9,8.4,8.2,,,48,8.4,49,,,0,,1005.7,,,,,,
6/26/2018 10:00,4506,G23464,222,10,,,230,16,6.8,6.2,,,60,6.7,59,,,0,,1006.6,,,,,,
6/26/2018 11:00,4424,G14722,206,8.3,,,204,17,9,8.3,,,50,9,50,,,0,,1006.8,,,,,,
6/26/2018 11:00,4506,G23464,222,12.1,,,236,17.5,6.9,6.6,,,58,6.9,59,,,0,,1007.3,,,,,,
6/26/2018 12:00,4424,G14722,209,11.2,,,208,18.5,9.4,9,,,48,9.2,49,,,0,,1006.9,,,,,,
6/26/2018 12:00,4506,G23464,223,12.4,,,228,16.5,7.3,6.7,,,58,7.2,58,,,0,,1007.8,,,,,,
6/26/2018 13:00,4424,G14722,208,11.8,,,206,20.1,9.4,8.7,,,51,8.7,56,,,0,,1007.7,,,,,,
6/26/2018 13:00,4506,G23464,231,13.4,,,187,18.5,7.2,5.2,,,71,7,60,,,0,,1008.2,,,,,,
6/26/2018 14:00,4424,G14722,211,11.6,,,196,19.6,8.8,7.3,,,61,8.8,55,,,0,,1007.9,,,,,,
6/26/2018 14:00,4506,G23464,217,13.4,,,224,19,7.4,6.1,,,59,6.3,64,,,0,,1008.6,,,,,,
6/26/2018 15:00,4424,G14722,200,10.8,,,206,17.5,9,8.6,,,54,8.8,53,,,0,,1008.5,,,,,,
6/26/2018 15:00,4506,G23464,228,12.9,,,215,18,7.4,6.3,,,58,7.4,52,,,0,,1008.9,,,,,,
6/26/2018 16:00,4424,G14722,202,10.5,,,209,17,8.8,8.6,,,51,8.6,48,,,0,,1009.4,,,,,,
6/26/2018 16:00,4506,G23464,234,13.1,,,222,19,7.8,7.3,,,54,7.7,48,,,0,,1009.7,,,,,,
6/26/2018 17:00,4424,G14722,208,9.6,,,203,18.5,8.8,7.9,,,55,7.9,64,,,0,,1010.5,,,,,,
6/26/2018 17:00,4506,G23464,203,14.2,,,196,23.2,7.8,5.7,,,64,6.6,78,,,0,,1011.1,,,,,,
6/26/2018 18:00,4424,G14722,213,9.4,,,205,20.1,8.1,7.2,,,62,7.7,58,,,0,,1011.7,,,,,,
6/26/2018 18:00,4506,G23464,223,11.9,,,216,17,7.4,6.5,,,66,7.2,57,,,0,,1011.8,,,,,,
6/26/2018 19:00,4424,G14722,221,5.9,,,206,12.9,8,7.6,,,61,8,60,,,0,,1012.6,,,,,,
6/26/2018 19:00,4506,G23464,226,11.4,,,187,20.6,7.4,5.1,,,69,7.1,58,,,0,,1012.8,,,,,,
6/26/2018 20:00,4424,G14722,226,6.6,,,205,15.4,7.9,7,,,61,7.2,59,,,0,,1013.2,,,,,,
6/26/2018 20:00,4506,G23464,222,11.8,,,212,18.5,7.2,6.5,,,58,7,60,,,0,,1013.4,,,,,,
6/26/2018 21:00,4424,G14722,220,6.9,,,209,16,8,7.2,,,58,7.5,62,,,0,,1014,,,,,,
6/26/2018 21:00,4506,G23464,239,10.9,,,241,16,7.3,6.8,,,58,6.8,58,,,0,,1014.6,,,,,,
6/26/2018 22:00,4424,G14722,213,6,,,208,14.4,8.3,7.4,,,57,7.9,60,,,0,,1014.7,,,,,,
6/26/2018 22:00,4506,G23464,265,8.3,,,240,12.9,7.3,6.3,,,58,6.8,56,,,0,,1014.9,,,,,,
6/26/2018 23:00,4424,G14722,233,4.9,,,218,10.3,8.2,7.7,,,55,7.9,50,,,0,,1015.2,,,,,,
6/26/2018 23:00,4506,G23464,265,8.5,,,265,12.4,6.8,6.4,,,56,6.7,56,,,0,,1015.3,,,,,,
6/27/2018 0:00,4424,G14722,274,3.7,,,288,5.7,7.9,6.6,,,54,7,55,,,0,,1015.8,,,,,,
6/27/2018 0:00,4506,G23464,268,8.3,,,266,11.3,6.9,6.4,,,55,6.6,55,,,0,,1015.3,,,,,,
6/27/2018 1:00,4424,G14722,280,4.3,,,281,6.2,7.2,6.2,,,55,7.2,51,,,0,,1016.4,,,,,,
6/27/2018 1:00,4506,G23464,268,8.3,,,261,11.3,7.5,6.1,,,52,7.4,49,,,0,,1016,,,,,,
6/27/2018 2:00,4424,G14722,289,3.3,,,271,4.6,7.5,6.9,,,53,7.3,48,,,0,,1016.8,,,,,,
6/27/2018 2:00,4506,G23464,271,7.4,,,264,11.3,8,6.7,,,50,6.8,53,,,0,,1016.3,,,,,,
6/27/2018 3:00,4424,G14722,274,4.3,,,280,6.2,8,7.2,,,49,7.4,49,,,0,,1017.2,,,,,,
6/27/2018 3:00,4506,G23464,271,7.3,,,258,11.3,8.7,6.8,,,51,8.4,48,,,0,,1017,,,,,,
6/27/2018 4:00,4424,G14722,281,5.1,,,273,6.7,8.1,7.3,,,52,7.6,57,,,0,,1017.2,,,,,,
6/27/2018 4:00,4506,G23464,267,8.5,,,274,13.4,9,8.3,,,50,8.7,50,,,0,,1016.7,,,,,,
6/27/2018 5:00,4424,G14722,293,4.9,,,302,6.2,7.9,6.9,,,56,6.9,61,,,0,,1017.1,,,,,,
6/27/2018 5:00,4506,G23464,262,8.3,,,269,11.3,8.9,8.6,,,51,8.8,53,,,0,,1016.8,,,,,,
6/27/2018 6:00,4424,G14722,284,4.6,,,300,6.2,7.4,6.8,,,57,7.4,55,,,0,,1017.5,,,,,,
6/27/2018 6:00,4506,G23464,262,7.9,,,258,11.8,9.4,8.7,,,55,9.1,56,,,0,,1017.4,,,,,,
6/27/2018 7:00,4424,G14722,268,3,,,279,4.6,7.7,7,,,57,7.5,61,,,0,,1018.4,,,,,,
6/27/2018 7:00,4506,G23464,262,6.2,,,262,8.8,9.1,8.3,,,58,8.9,58,,,0,,1018,,,,,,
6/27/2018 8:00,4424,G14722,269,3.9,,,273,5.7,7.6,6.3,,,64,6.8,64,,,0,,1019.1,,,,,,
6/27/2018 8:00,4506,G23464,268,6.3,,,265,9.3,9.5,8.7,,,58,8.8,58,,,0,,1018.5,,,,,,
6/27/2018 9:00,4424,G14722,288,3.6,,,282,5.1,8.5,6.5,,,58,8.5,61,,,0,,1019.7,,,,,,
6/27/2018 9:00,4506,G23464,256,6.5,,,250,9.8,9.9,8,,,59,9.5,56,,,0,,1019.4,,,,,,
6/27/2018 10:00,4424,G14722,288,4.4,,,302,6.7,10.3,8.1,,,58,10.3,57,,,0,,1019.9,,,,,,
6/27/2018 10:00,4506,G23464,270,6.3,,,230,11.3,10.6,9.2,,,55,9.5,59,,,0,,1020.2,,,,,,
6/27/2018 11:00,4424,G14722,271,2.1,,,295,3.6,10.8,10.1,,,59,10.4,63,,,0,,1020.2,,,,,,
6/27/2018 11:00,4506,G23464,276,5.7,,,280,8.8,11.2,9.4,,,55,11.2,52,,,0,,1020,,,,,,
6/27/2018 12:00,4424,G14722,205,3.1,,,201,5.7,12.9,10.5,,,56,12.7,55,,,0,,1019.7,,,,,,
6/27/2018 12:00,4506,G23464,214,6.4,,,219,10.3,11.9,11.2,,,50,11.4,51,,,0,,1019.7,,,,,,
6/27/2018 13:00,4424,G14722,346,3.1,,,332,5.1,13,11.5,,,59,11.8,65,,,0,,1019.6,,,,,,
6/27/2018 13:00,4506,G23464,203,6.2,,,198,9.3,11.4,10.8,,,58,11,55,,,0,,1019.1,,,,,,
6/27/2018 14:00,4424,G14722,17,1.8,,,346,4.1,13.6,11.8,,,57,13,54,,,0,,1019.3,,,,,,
6/27/2018 14:00,4506,G23464,191,5.5,,,189,8.2,11.8,11,,,57,11.4,54,,,0,,1018.8,,,,,,
6/27/2018 15:00,4424,G14722,62,1.5,,,61,5.1,13.4,11.8,,,56,12.1,52,,,0,,1019.5,,,,,,
6/27/2018 15:00,4506,G23464,197,6.6,,,185,8.8,11.6,10.8,,,59,11.3,59,,,0,,1018.8,,,,,,
6/27/2018 16:00,4424,G14722,19,1.7,,,360,3.1,12.8,11.5,,,58,11.5,68,,,0,,1019.7,,,,,,
6/27/2018 16:00,4506,G23464,217,6.4,,,214,8.8,11.6,10.9,,,59,11.1,61,,,0,,1019.2,,,,,,
6/27/2018 17:00,4424,G14722,341,2.8,,,349,3.6,11.4,10.7,,,66,10.7,68,,,0,,1019.9,,,,,,
6/27/2018 17:00,4506,G23464,172,6.1,,,185,8.8,11.1,10,,,64,10,65,,,0,,1019.5,,,,,,
6/27/2018 18:00,4424,G14722,272,2.6,,,340,3.6,10.7,10,,,73,10,76,,,0,,1020.4,,,,,,
6/27/2018 18:00,4506,G23464,209,4.9,,,172,8.8,10.5,9.9,,,65,10.1,66,,,0,,1020,,,,,,
6/27/2018 19:00,4424,G14722,279,2.9,,,298,3.6,10.3,9.9,,,76,10,77,,,0,,1020.7,,,,,,
6/27/2018 19:00,4506,G23464,268,3.1,,,217,6.2,10.2,9.5,,,66,9.5,65,,,0,,1020.6,,,,,,
6/27/2018 20:00,4424,G14722,250,2.1,,,300,3.6,10.3,9.6,,,72,10.3,68,,,0,,1021.1,,,,,,
6/27/2018 20:00,4506,G23464,251,1.9,,,250,2.6,10.1,9.5,,,59,10,55,,,0,,1021.2,,,,,,
6/27/2018 21:00,4424,G14722,291,0.9,,,183,1.5,10.4,9.9,,,65,10.4,64,,,0,,1021.3,,,,,,
6/27/2018 21:00,4506,G23464,290,2.4,,,302,4.1,10.1,9.3,,,59,9.4,62,,,0,,1021,,,,,,
6/27/2018 22:00,4424,G14722,229,0.6,,,220,1.5,10.8,10.2,,,60,10.4,56,,,0,,1021.3,,,,,,
6/27/2018 22:00,4506,G23464,262,2.2,,,299,4.6,9.6,8.9,,,62,9.2,60,,,0,,1021.2,,,,,,
6/27/2018 23:00,4424,G14722,82,0.9,,,326,2.6,10.4,10,,,62,10,68,,,0,,1021.6,,,,,,
6/27/2018 23:00,4506,G23464,279,2.2,,,276,3.6,9.4,8.9,,,62,9.1,65,,,0,,1021.3,,,,,,
6/28/2018 0:00,4424,G14722,265,1.9,,,269,2.6,10,9.2,,,71,9.3,72,,,0,,1021.8,,,,,,
6/28/2018 0:00,4506,G23464,304,2.4,,,300,3.6,9.3,8.7,,,65,9.1,63,,,0,,1021.4,,,,,,
6/28/2018 1:00,4424,G14722,282,1.4,,,268,2.1,9.7,9.3,,,70,9.6,71,,,0,,1021.5,,,,,,
6/28/2018 1:00,4506,G23464,276,3.2,,,291,5.1,9.6,8.9,,,63,8.9,64,,,0,,1021.5,,,,,,
6/28/2018 2:00,4424,G14722,288,2.9,,,288,5.7,9.8,8.2,,,72,8.3,74,,,0,,1021.6,,,,,,
6/28/2018 2:00,4506,G23464,262,3.9,,,285,5.7,9.5,8.6,,,63,9.5,61,,,0,,1021.5,,,,,,
6/28/2018 3:00,4424,G14722,286,4.6,,,289,5.7,9.4,8.2,,,70,8.7,72,,,0,,1021.9,,,,,,
6/28/2018 3:00,4506,G23464,208,3,,,205,4.6,9.5,8.8,,,72,8.8,83,,,0,,1022,,,,,,
6/28/2018 4:00,4424,G14722,277,4.6,,,284,5.7,9.3,8.4,,,69,9.3,66,,,0,,1021.7,,,,,,
6/28/2018 4:00,4506,G23464,259,2.7,,,270,4.1,9.5,8.7,,,78,9,70,,,0,,1021.9,,,,,,
6/28/2018 5:00,4424,G14722,276,4.6,,,271,5.7,9.5,8.5,,,68,8.9,70,,,0,,1021.8,,,,,,
6/28/2018 5:00,4506,G23464,293,4.3,,,296,6.7,9.1,8.7,,,67,8.9,64,,,0,,1021.7,,,,,,
6/28/2018 6:00,4424,G14722,293,2.3,,,282,4.1,9.4,8.8,,,70,9.2,70,,,0,,1022,,,,,,
6/28/2018 6:00,4506,G23464,287,5,,,302,7.2,9.4,8.9,,,62,9.3,60,,,0,,1021.7,,,,,,
6/28/2018 7:00,4424,G14722,277,2.8,,,280,3.6,9.2,8.7,,,72,8.9,70,,,0,,1022.3,,,,,,
6/28/2018 7:00,4506,G23464,265,4,,,278,6.2,9.3,8.7,,,64,8.8,66,,,0,,1022.3,,,,,,
6/28/2018 8:00,4424,G14722,271,2,,,275,3.1,9.2,8.9,,,68,9,67,,,0,,1022.5,,,,,,
6/28/2018 8:00,4506,G23464,245,3.8,,,254,5.1,9.1,8.6,,,65,9,61,,,0,,1022.6,,,,,,
6/28/2018 9:00,4424,G14722,277,1.8,,,275,2.6,9.8,9,,,63,9.7,65,,,0,,1022.8,,,,,,
6/28/2018 9:00,4506,G23464,248,3.8,,,266,5.1,9.2,8.7,,,63,9.1,62,,,0,,1022.8,,,,,,
6/28/2018 10:00,4424,G14722,268,2.3,,,282,4.1,10,9.4,,,66,9.7,70,,,0,,1023,,,,,,
6/28/2018 10:00,4506,G23464,248,3.4,,,227,5.7,9.9,9.2,,,60,9.5,61,,,0,,1023,,,,,,
6/28/2018 11:00,4424,G14722,173,1.8,,,206,3.6,11.5,9.7,,,64,11.2,66,,,0,,1023,,,,,,
6/28/2018 11:00,4506,G23464,276,2.3,,,241,3.6,10.2,9.4,,,59,10.2,57,,,0,,1023,,,,,,
6/28/2018 12:00,4424,G14722,,2.5,,,168,3.6,,,,,67,11.3,67,,,0,,1022.4,,,,,,
6/28/2018 12:00,4506,G23464,268,2.1,,,278,3.1,10.8,10.2,,,59,10.8,59,,,0,,1022.5,,,,,,
6/28/2018 13:00,4424,G14722,223,2.8,,,208,4.6,11.8,11.2,,,61,11.8,56,,,0,,1021.9,,,,,,
6/28/2018 13:00,4506,G23464,191,2.3,,,233,3.6,10.8,10.3,,,57,10.7,58,,,0,,1021.8,,,,,,
6/28/2018 14:00,4424,G14722,192,2.4,,,188,4.1,12.6,11.8,,,54,11.8,55,,,0,,1021.3,,,,,,
6/28/2018 14:00,4506,G23464,155,3.2,,,173,4.6,11,10.8,,,54,10.8,57,,,0,,1021,,,,,,
6/28/2018 15:00,4424,G14722,150,1.4,,,194,2.6,12.3,11.4,,,60,11.8,63,,,0,,1021,,,,,,
6/28/2018 15:00,4506,G23464,352,1.2,,,157,3.1,11.5,10.5,,,55,11.5,51,,,0,,1020.8,,,,,,
6/28/2018 16:00,4424,G14722,288,1.1,,,144,1.5,11.8,10.9,,,64,11.3,64,,,0,,1021.1,,,,,,
6/28/2018 16:00,4506,G23464,265,0.4,,,312,1.5,12.8,11.5,,,51,11.8,55,,,0,,1021,,,,,,
6/28/2018 17:00,4424,G14722,327,0.7,,,324,2.1,11.5,10.4,,,68,10.5,72,,,0,,1021.6,,,,,,
6/28/2018 17:00,4506,G23464,332,1.9,,,329,3.1,11.8,9.3,,,59,9.4,60,,,0,,1021.1,,,,,,
6/28/2018 18:00,4424,G14722,261,1.6,,,264,2.1,10.5,9.3,,,74,9.3,76,,,0,,1021.7,,,,,,
6/28/2018 18:00,4506,G23464,282,3.1,,,281,5.1,9.8,8.2,,,60,8.4,62,,,0,,1021.7,,,,,,
6/28/2018 19:00,4424,G14722,254,2,,,255,2.6,9.3,8.7,,,78,8.7,78,,,0,,1022.1,,,,,,
6/28/2018 19:00,4506,G23464,281,4.8,,,286,6.7,8.8,8.2,,,61,8.6,60,,,0,,1022.1,,,,,,
6/28/2018 20:00,4424,G14722,285,3,,,282,4.6,9.2,8.5,,,73,9.1,73,,,0,,1022.3,,,,,,
6/28/2018 20:00,4506,G23464,281,4.8,,,275,6.7,8.6,8,,,61,8,63,,,0,,1022.7,,,,,,
6/28/2018 21:00,4424,G14722,293,3.2,,,278,5.1,9,8.4,,,76,8.4,78,,,0,,1022.8,,,,,,
6/28/2018 21:00,4506,G23464,284,5.3,,,282,7.2,8.2,7.8,,,61,8,60,,,0,,1023,,,,,,
6/28/2018 22:00,4424,G14722,290,2.7,,,287,4.6,8.8,7.9,,,74,8.8,71,,,0,,1023.3,,,,,,
6/28/2018 22:00,4506,G23464,281,5.5,,,283,7.7,8.6,8,,,57,8.3,58,,,0,,1023.3,,,,,,
6/28/2018 23:00,4424,G14722,282,2.5,,,285,4.1,9,7.8,,,68,7.8,72,,,0,,1023.3,,,,,,
6/28/2018 23:00,4506,G23464,273,5.9,,,279,8.2,8.5,7.8,,,59,8.4,58,,,0,,1023.8,,,,,,
6/29/2018 0:00,4424,G14722,243,2.7,,,287,4.1,9,7.7,,,63,8.4,55,,,0,,1023.8,,,,,,
6/29/2018 0:00,4506,G23464,265,6,,,270,8.2,9,8.2,,,57,8.7,57,,,0,,1024.2,,,,,,
6/29/2018 1:00,4424,G14722,243,2.6,,,244,3.6,9.7,8.4,,,52,9.4,51,,,0,,1024,,,,,,
6/29/2018 1:00,4506,G23464,256,5.6,,,262,8.8,9.8,8.4,,,57,8.6,59,,,0,,1024.4,,,,,,
6/29/2018 2:00,4424,G14722,216,2.9,,,227,4.6,10.3,9.5,,,54,10.1,53,,,0,,1024.3,,,,,,
6/29/2018 2:00,4506,G23464,268,4.8,,,250,6.7,8.8,7.8,,,60,8.3,59,,,0,,1024.5,,,,,,
6/29/2018 3:00,4424,G14722,249,3.1,,,221,5.7,10.1,8.4,,,59,8.8,61,,,0,,1024.4,,,,,,
6/29/2018 3:00,4506,G23464,265,5.3,,,270,6.7,8.6,8,,,60,8.6,59,,,0,,1024.6,,,,,,
6/29/2018 4:00,4424,G14722,238,2.9,,,241,5.1,9.2,8.3,,,63,8.5,61,,,0,,1024.5,,,,,,
6/29/2018 4:00,4506,G23464,267,5,,,250,7.7,9.3,8.3,,,61,8.5,61,,,0,,1024.6,,,,,,
6/29/2018 5:00,4424,G14722,284,3.1,,,285,4.6,9.1,7.2,,,62,7.6,69,,,0,,1024.7,,,,,,
6/29/2018 5:00,4506,G23464,236,4.5,,,239,5.7,9,8.5,,,64,8.9,68,,,0,,1024.8,,,,,,
6/29/2018 6:00,4424,G14722,231,2.7,,,230,4.1,10,7.4,,,59,9.6,52,,,0,,1025.1,,,,,,
6/29/2018 6:00,4506,G23464,239,5,,,231,7.2,9.4,7.9,,,69,8.6,69,,,0,,1025.3,,,,,,
6/29/2018 7:00,4424,G14722,287,3.1,,,224,4.6,9.9,7.6,,,61,7.6,70,,,0,,1025.8,,,,,,
6/29/2018 7:00,4506,G23464,256,4.6,,,226,6.7,8.8,7.2,,,68,7.3,69,,,0,,1026.1,,,,,,
6/29/2018 8:00,4424,G14722,226,2.5,,,225,4.6,9.3,7.5,,,62,9,59,,,0,,1026.6,,,,,,
6/29/2018 8:00,4506,G23464,273,4.8,,,273,5.7,7.5,6.7,,,68,6.9,68,,,0,,1026.7,,,,,,
6/29/2018 9:00,4424,G14722,259,2.3,,,234,4.6,9.4,8.5,,,62,9,63,,,0,,1027.1,,,,,,
6/29/2018 9:00,4506,G23464,279,4.3,,,275,5.7,7.9,6.8,,,67,7.9,65,,,0,,1027.4,,,,,,
6/29/2018 10:00,4424,G14722,227,2.7,,,198,5.1,10.8,8.5,,,63,10.8,59,,,0,,1027.8,,,,,,
6/29/2018 10:00,4506,G23464,251,3.4,,,264,5.1,8.9,7.9,,,62,8.9,61,,,0,,1027.7,,,,,,
6/29/2018 11:00,4424,G14722,206,4.2,,,204,6.7,11.7,10.9,,,58,11.5,60,,,0,,1028.2,,,,,,
6/29/2018 11:00,4506,G23464,256,2.5,,,237,3.6,10.6,8.9,,,62,10.4,61,,,0,,1028.1,,,,,,
6/29/2018 12:00,4424,G14722,197,3.7,,,201,6.2,12,11.5,,,60,12,59,,,0,,1027.8,,,,,,
6/29/2018 12:00,4506,G23464,242,2.8,,,241,3.6,10.4,9.9,,,59,10.2,57,,,0,,1027.8,,,,,,
6/29/2018 13:00,4424,G14722,203,4.3,,,210,5.7,12,11.5,,,58,11.6,57,,,0,,1027.6,,,,,,
6/29/2018 13:00,4506,G23464,200,2.8,,,217,4.1,10.3,9.8,,,61,9.9,65,,,0,,1027.5,,,,,,
6/29/2018 14:00,4424,G14722,199,3.8,,,200,5.7,11.8,11.4,,,57,11.4,57,,,0,,1027.3,,,,,,
6/29/2018 14:00,4506,G23464,192,3.4,,,203,5.1,10,9.8,,,68,10,67,,,0,,1027.2,,,,,,
6/29/2018 15:00,4424,G14722,196,2.9,,,197,4.6,11.6,10.6,,,59,10.7,61,,,0,,1027.5,,,,,,
6/29/2018 15:00,4506,G23464,183,4.6,,,181,6.7,10,9.7,,,65,9.8,67,,,0,,1027.2,,,,,,
6/29/2018 16:00,4424,G14722,192,3.1,,,194,4.1,10.7,10.1,,,62,10.3,63,,,0,,1027.9,,,,,,
6/29/2018 16:00,4506,G23464,180,4.3,,,181,6.2,9.9,9.4,,,68,9.6,71,,,0,,1027.6,,,,,,
6/29/2018 17:00,4424,G14722,186,2.9,,,187,3.1,10.3,9.6,,,64,9.6,67,,,0,,1028.2,,,,,,
6/29/2018 17:00,4506,G23464,37,2.2,,,190,4.1,9.6,8.9,,,71,9,72,,,0,,1028.1,,,,,,
6/29/2018 18:00,4424,G14722,203,2.9,,,190,4.1,9.6,9,,,68,9.4,69,,,0,,1028.5,,,,,,
6/29/2018 18:00,4506,G23464,343,0.8,,,349,2.1,9,8.1,,,72,8.1,71,,,0,,1028.4,,,,,,
6/29/2018 19:00,4424,G14722,220,2.5,,,206,3.1,9.5,8.7,,,70,8.8,71,,,0,,1028.8,,,,,,
6/29/2018 19:00,4506,G23464,20,1.5,,,347,3.1,8.2,7.4,,,71,8.2,71,,,0,,1028.8,,,,,,
6/29/2018 20:00,4424,G14722,259,1.7,,,263,2.1,8.9,8.2,,,72,8.4,71,,,0,,1029.3,,,,,,
6/29/2018 20:00,4506,G23464,338,1.1,,,339,2.1,8.4,7.5,,,71,7.5,71,,,0,,1028.8,,,,,,
6/29/2018 21:00,4424,G14722,267,2.1,,,280,3.1,8.4,7.6,,,75,7.6,79,,,0,,1029.5,,,,,,
6/29/2018 21:00,4506,G23464,313,1.6,,,333,2.1,7.8,7.4,,,72,7.6,72,,,0,,1029.3,,,,,,
6/29/2018 22:00,4424,G14722,278,2.1,,,276,3.1,8.2,7.6,,,75,8.1,73,,,0,,1029.8,,,,,,
6/29/2018 22:00,4506,G23464,307,1.6,,,304,2.1,7.8,6.9,,,72,7.4,73,,,0,,1029.6,,,,,,
6/29/2018 23:00,4424,G14722,277,1.9,,,279,3.1,8.5,7.9,,,71,8.5,69,,,0,,1029.8,,,,,,
6/29/2018 23:00,4506,G23464,338,1.3,,,330,2.1,7.9,7.5,,,71,7.6,71,,,0,,1029.5,,,,,,
6/30/2018 0:00,4424,G14722,289,2.1,,,288,2.6,8.4,7.2,,,73,7.2,77,,,0,,1029.9,,,,,,
6/30/2018 0:00,4506,G23464,310,1.6,,,323,2.6,7.8,7.2,,,71,7.4,71,,,0,,1029.6,,,,,,
6/30/2018 1:00,4424,G14722,305,2,,,305,3.1,7.5,6.9,,,79,7.5,80,,,0,,1029.8,,,,,,
6/30/2018 1:00,4506,G23464,296,1.4,,,274,2.1,7.5,6.6,,,73,7,74,,,0,,1029.8,,,,,,
6/30/2018 2:00,4424,G14722,280,2,,,304,3.1,7.5,6.4,,,82,6.9,83,,,0,,1029.6,,,,,,
6/30/2018 2:00,4506,G23464,290,2.7,,,282,3.6,7,6,,,74,6.6,73,,,0,,1029.7,,,,,,
6/30/2018 3:00,4424,G14722,279,2.3,,,294,3.6,7.3,6,,,82,6,82,,,0,,1029.6,,,,,,
6/30/2018 3:00,4506,G23464,304,2.5,,,285,3.6,7.4,6.2,,,70,7.4,68,,,0,,1029.5,,,,,,
6/30/2018 4:00,4424,G14722,278,2.3,,,279,3.6,6.6,5.9,,,82,6,82,,,0,,1029.2,,,,,,
6/30/2018 4:00,4506,G23464,327,2.6,,,327,4.1,7.6,6.3,,,66,6.7,65,,,0,,1029.1,,,,,,
6/30/2018 5:00,4424,G14722,278,1.3,,,279,2.6,6.5,5.7,,,83,6.5,83,,,0,,1029.2,,,,,,
6/30/2018 5:00,4506,G23464,327,2.2,,,322,3.1,7,6.4,,,66,7,64,,,0,,1029,,,,,,
6/30/2018 6:00,4424,G14722,297,1.3,,,247,2.6,6.8,6,,,80,6.8,80,,,0,,1029,,,,,,
6/30/2018 6:00,4506,G23464,284,1.8,,,306,2.6,7.4,6.6,,,65,6.6,64,,,0,,1028.9,,,,,,
6/30/2018 7:00,4424,G14722,286,1.2,,,269,2.6,7.2,6.4,,,77,6.6,78,,,0,,1029.2,,,,,,
6/30/2018 7:00,4506,G23464,285,2,,,284,3.1,6.9,5.8,,,66,5.8,69,,,0,,1029.2,,,,,,
6/30/2018 8:00,4424,G14722,287,3.1,,,290,5.1,6.6,5.9,,,80,6.2,79,,,0,,1029.5,,,,,,
6/30/2018 8:00,4506,G23464,237,2,,,278,3.1,6,5.4,,,71,5.4,74,,,0,,1029.5,,,,,,
6/30/2018 9:00,4424,G14722,258,3.9,,,286,5.1,6.3,5.4,,,80,6.3,79,,,0,,1029.6,,,,,,
6/30/2018 9:00,4506,G23464,197,0.8,,,270,2.1,6.8,5.4,,,76,6.7,77,,,0,,1029.7,,,,,,
6/30/2018 10:00,4424,G14722,289,3.6,,,299,5.1,6.9,6.1,,,77,6.9,74,,,0,,1030,,,,,,
6/30/2018 10:00,4506,G23464,250,1.3,,,249,1.5,7.5,6.7,,,75,7.4,75,,,0,,1029.8,,,,,,
6/30/2018 11:00,4424,G14722,271,3.3,,,291,4.6,7.7,6.4,,,73,7.7,71,,,0,,1030.1,,,,,,
6/30/2018 11:00,4506,G23464,189,1.1,,,222,2.1,8.5,7.3,,,76,8,76,,,0,,1030.1,,,,,,
6/30/2018 12:00,4424,G14722,333,2.4,,,318,3.1,9.1,7.7,,,69,8.9,65,,,0,,1029.8,,,,,,
6/30/2018 12:00,4506,G23464,186,0.8,,,208,1.5,9,7.9,,,74,9,71,,,0,,1029.7,,,,,,
6/30/2018 13:00,4424,G14722,6,1.8,,,11,2.6,10.1,9,,,64,9.9,62,,,0,,1029.2,,,,,,
6/30/2018 13:00,4506,G23464,45,1,,,59,2.6,10.6,8.8,,,70,10,66,,,0,,1028.9,,,,,,
6/30/2018 14:00,4424,G14722,14,2.2,,,13,3.1,10.3,9.6,,,65,10.1,68,,,0,,1028.6,,,,,,
6/30/2018 14:00,4506,G23464,43,2.1,,,38,3.6,10.5,9.6,,,65,10.5,60,,,0,,1028.1,,,,,,
6/30/2018 15:00,4424,G14722,347,3.2,,,346,5.1,10.8,10,,,67,10.6,68,,,0,,1028.3,,,,,,
6/30/2018 15:00,4506,G23464,34,2.5,,,41,4.1,10.6,9.9,,,64,10.2,70,,,0,,1027.7,,,,,,
6/30/2018 16:00,4424,G14722,5,4.8,,,348,5.7,10.8,9.9,,,72,10,76,,,0,,1028.3,,,,,,
6/30/2018 16:00,4506,G23464,34,3,,,33,4.1,10.1,9.2,,,73,9.2,77,,,0,,1027.6,,,,,,
6/30/2018 17:00,4424,G14722,5,4.9,,,5,6.2,10.1,9.7,,,78,9.8,79,,,0,,1027.9,,,,,,
6/30/2018 17:00,4506,G23464,31,3.4,,,28,4.6,9.2,7.7,,,82,7.7,87,,,0,,1027.4,,,,,,
6/30/2018 18:00,4424,G14722,16,4.9,,,11,6.2,10.3,9.8,,,78,10.3,76,,,0,,1027.8,,,,,,
